playerID,year,stint,tmID,GP,GS,minutes,points,rebounds,assists,steals,blocks,turnovers,PF,fgMade,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,TSht,AstTO,RebP,ORebP,DRebP,StlR,BlkR,PPG,num_awards,MIN,PTS,ORB,DRB,AST,STL,BLK,TO,FGM,FGA,FTM,FTA,uPER,PER
dydekma01w,1,0,UTA,32,32,775,294,175,51,18,96,82,0,105,82,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0.622,0.226,0.037,0.188,0.023,0.124,9.188,0.0,775,294,0,0,51,18,96,82,0,0,0,0,0.4864516066264309,20.590061741240902
dydekma01w,2,0,UTA,32,32,970,349,243,64,25,113,90,0,128,87,15,6,1,2,2,69,28,1,13,14,3,1,7,4,10,21,9,13,10,0,0,1,0.515,0.711,0.251,0.03,0.221,0.026,0.116,10.906,0.0,970,349,0,0,64,25,113,90,0,0,0,0,0.4752577270591987,20.116257835007072
dydekma01w,3,0,UTA,30,27,876,394,262,71,25,107,96,0,139,114,8,2,2,5,5,171,60,3,41,44,12,1,17,16,17,55,22,15,13,5,3,0,0.521,0.74,0.299,0.059,0.24,0.029,0.122,13.133,0.0,876,394,0,0,71,25,107,96,0,0,0,0,0.571917801690436,24.2075936995806
dydekma01w,4,0,SAS,34,34,926,406,251,58,19,100,80,0,156,94,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.503,0.725,0.271,0.049,0.222,0.021,0.108,11.941,0.0,926,406,0,0,58,19,100,80,0,0,0,0,0.5431965384104046,22.991907337018276
dydekma01w,5,0,SAS,34,24,682,225,168,60,20,48,64,0,90,44,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.482,0.938,0.246,0.044,0.202,0.029,0.07,6.618,0.0,682,225,0,0,60,20,48,64,0,0,0,0,0.42375365947575283,17.936242563143487
dydekma01w,6,0,CON,31,30,671,225,195,38,8,71,47,0,87,50,2,1,0,8,8,146,36,8,34,42,4,3,13,16,19,38,14,11,7,1,1,0,0.59,0.809,0.291,0.04,0.25,0.012,0.106,7.258,0.0,671,225,0,0,38,8,71,47,0,0,0,0,0.43964231833618006,18.608762629816727
dydekma01w,7,0,CON,34,34,743,320,206,40,21,85,50,0,125,69,4,1,0,5,5,133,55,12,24,36,4,4,14,8,17,48,22,13,11,1,0,0,0.552,0.8,0.277,0.047,0.23,0.028,0.114,9.412,0.0,743,320,0,0,40,21,85,50,0,0,0,0,0.559892320862822,23.698590564765528
dydekma01w,8,0,CON,32,30,643,214,209,31,12,66,51,0,91,30,5,2,1,3,3,80,21,3,16,19,2,0,8,3,4,25,10,2,0,2,1,0,0.525,0.608,0.325,0.058,0.267,0.019,0.103,6.688,0.0,643,214,0,0,31,12,66,51,0,0,0,0,0.4230171007306827,17.905066203911744
dydekma01w,9,0,LAS,2,0,14,4,3,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,,0.214,0.143,0.071,0.0,0.0,2.0,0.0,14,4,0,0,0,0,0,0,0,0,0,0,0.2857140816327988,12.093434374611912
edwarmi01w,1,1,CLE,3,0,17,8,2,1,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.25,0.118,0.0,0.118,0.0,0.0,2.667,0.0,17,8,0,0,1,0,0,4,0,0,0,0,0.29411747404854466,12.449125190140366
edwarmi01w,1,2,SEA,20,13,455,131,34,40,14,5,38,0,51,23,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,1.053,0.075,0.015,0.059,0.031,0.011,6.55,0.0,455,131,0,0,40,14,5,38,0,0,0,0,0.3340659267238258,14.140025365710649
edwarmi01w,2,0,SEA,3,0,13,4,2,4,1,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515,1.333,0.154,0.0,0.154,0.077,0.0,1.333,0.0,13,4,0,0,4,1,0,3,0,0,0,0,0.46153810650914884,19.535546762530625
edwarsi01w,1,0,SEA,29,7,645,216,107,22,16,10,45,0,83,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.489,0.166,0.059,0.107,0.025,0.016,7.448,0.0,645,216,0,0,22,16,10,45,0,0,0,0,0.3395348784568236,14.371509962139925
edwarsi01w,2,0,SEA,32,27,810,237,157,26,24,20,37,0,91,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0.703,0.194,0.083,0.111,0.03,0.025,7.406,0.0,810,237,0,0,26,24,20,37,0,0,0,0,0.33333332921810704,14.10901667405715
edwarsi01w,3,0,SEA,32,5,694,223,141,19,21,12,44,0,84,54,1,1,0,2,0,31,4,2,1,3,0,0,0,2,4,8,1,4,2,0,0,0,0.586,0.432,0.203,0.066,0.137,0.03,0.017,6.969,0.0,694,223,0,0,19,21,12,44,0,0,0,0,0.3328530211404464,14.088686649776967
edwarsi01w,4,0,SEA,34,6,577,157,133,16,10,9,31,0,61,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.495,0.516,0.231,0.094,0.137,0.017,0.016,4.618,0.0,577,157,0,0,16,10,9,31,0,0,0,0,0.2790294579024358,11.810493968104348
edwarsi01w,5,0,SEA,23,3,257,48,56,5,8,3,13,0,20,8,0,0,0,7,0,54,12,7,7,14,1,0,1,2,5,9,6,0,0,0,0,0,0.379,0.385,0.218,0.097,0.121,0.031,0.012,2.087,0.0,257,48,0,0,5,8,3,13,0,0,0,0,0.1984435720449972,8.399531104224895
edwarsi01w,6,0,SEA,28,0,201,55,31,3,4,2,4,0,24,7,0,0,0,2,0,5,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0.594,0.75,0.154,0.045,0.109,0.02,0.01,1.964,0.0,201,55,0,0,3,4,2,4,0,0,0,0,0.29850744783545036,12.634939832508753
edwarte01w,4,0,MIN,34,34,854,181,105,148,41,11,92,0,63,31,80,24,0,3,3,83,20,1,9,10,19,5,1,8,6,19,6,4,4,12,4,0,0.488,1.609,0.123,0.028,0.095,0.048,0.013,5.324,0.0,854,181,0,0,148,41,11,92,0,0,0,0,0.3384074901825821,14.32379094167257
edwarte01w,5,0,MIN,34,34,697,194,90,79,47,8,93,0,74,21,85,25,0,2,2,43,6,1,4,5,2,3,1,4,5,6,1,4,3,5,1,0,0.455,0.849,0.129,0.042,0.088,0.067,0.011,5.706,1.0,697,194,0,0,79,47,8,93,0,0,0,0,0.3371592491081887,14.270956578624714
edwarto01w,1,0,PHO,32,32,926,338,76,58,36,9,63,0,112,79,114,35,2,2,2,61,17,1,5,6,5,4,0,2,8,20,5,6,4,13,3,0,0.494,0.921,0.082,0.021,0.062,0.039,0.01,10.562,0.0,926,338,0,0,58,36,9,63,0,0,0,0,0.4082073390042404,17.27821267076125
edwarto01w,2,2,CHA,22,0,372,100,43,30,14,6,40,0,34,27,22,5,0,8,0,119,22,6,10,16,12,5,0,11,8,21,9,2,2,4,2,0,0.43,0.75,0.116,0.03,0.086,0.038,0.016,4.545,0.0,372,100,0,0,30,14,6,40,0,0,0,0,0.2956989167822872,12.51606299666508
edwarto01w,2,1,PHO,10,9,208,94,19,18,5,1,22,0,26,37,14,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513,0.818,0.091,0.024,0.067,0.024,0.005,9.4,0.0,208,94,0,0,18,5,1,22,0,0,0,0,0.4615384393491135,19.535560850664634
edwarto01w,3,0,CHA,29,0,303,112,41,24,16,2,17,0,36,33,25,7,0,2,0,19,3,0,1,1,1,0,0,1,2,5,1,2,0,3,1,0,0.47,1.412,0.135,0.036,0.099,0.053,0.007,3.862,0.0,303,112,0,0,24,16,2,17,0,0,0,0,0.4521451995991684,19.13797271698996
elysh01w,6,0,SAS,31,11,528,139,62,27,7,4,33,0,50,30,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.466,0.818,0.117,0.021,0.097,0.013,0.008,4.484,0.0,528,139,0,0,27,7,4,33,0,0,0,0,0.27272726756198357,11.543740839021533
elysh01w,7,0,SAS,12,1,136,41,31,10,2,0,13,0,12,15,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.769,0.228,0.037,0.191,0.015,0.0,3.417,0.0,136,41,0,0,10,2,0,13,0,0,0,0,0.2941176254325275,12.449131597777859
elysh01w,8,0,SEA,29,0,282,65,39,11,8,1,19,0,20,20,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.579,0.138,0.035,0.103,0.028,0.004,2.241,0.0,282,65,0,0,11,8,1,19,0,0,0,0,0.23404254489210835,9.906330627264955
elysh01w,9,0,SEA,34,1,389,113,90,16,12,5,29,0,47,15,11,4,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.45,0.552,0.231,0.077,0.154,0.031,0.013,3.324,0.0,389,113,0,0,16,12,5,29,0,0,0,0,0.3007712004943136,12.730757805721218
elysh01w,10,0,CHI,34,9,497,232,88,20,12,8,36,0,84,41,60,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.519,0.556,0.177,0.044,0.133,0.024,0.016,6.824,0.0,497,232,0,0,20,12,8,36,0,0,0,0,0.4748490850130969,20.098961222467018
enissh01w,1,0,CHA,12,9,323,139,45,10,10,1,16,0,41,46,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0.625,0.139,0.065,0.074,0.031,0.003,11.583,0.0,323,139,0,0,10,10,1,16,0,0,0,0,0.4458204196340428,18.87026343572181
enissh01w,2,0,CHA,32,11,623,191,113,14,10,5,36,0,66,45,31,14,0,8,0,101,34,6,9,15,4,2,1,7,16,22,11,12,9,4,3,0,0.514,0.389,0.181,0.077,0.104,0.016,0.008,5.969,0.0,623,191,0,0,14,10,5,36,0,0,0,0,0.29534509959317656,12.501086958617998
enissh01w,3,0,CHA,4,0,59,19,9,3,1,2,1,0,5,9,3,0,0,1,0,3,0,2,0,2,0,0,0,0,0,3,0,0,0,1,0,0,0.433,3.0,0.153,0.102,0.051,0.017,0.034,4.75,0.0,59,19,0,0,3,1,2,1,0,0,0,0,0.4067795920712556,17.21778035416372
enissh01w,4,0,CHA,29,20,613,252,125,16,29,2,41,0,82,62,62,26,0,2,2,58,15,5,7,12,1,2,2,6,9,10,4,6,6,3,1,1,0.568,0.39,0.204,0.101,0.103,0.047,0.003,8.69,0.0,613,252,0,0,16,29,2,41,0,0,0,0,0.4208809066740472,17.814647410103188
erbsu01w,1,0,CHA,29,0,275,92,63,10,8,6,17,0,32,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.588,0.229,0.095,0.135,0.029,0.022,3.172,0.0,275,92,0,0,10,8,6,17,0,0,0,0,0.3599999869090914,15.237737642002395
erbsu01w,2,0,CHA,18,0,148,54,35,4,1,5,10,0,18,18,0,0,0,4,0,15,8,2,2,4,0,0,0,3,3,5,4,0,0,0,0,0,0.527,0.4,0.236,0.054,0.182,0.007,0.034,3.0,0.0,148,54,0,0,4,1,5,10,0,0,0,0,0.36486484021183513,15.443652533640314
erbsu01w,3,0,CHA,31,3,342,88,71,10,13,11,35,0,35,18,0,0,2,2,0,17,7,0,1,1,0,0,1,0,3,5,3,1,1,0,0,0,0.603,0.286,0.208,0.058,0.149,0.038,0.032,2.839,0.0,342,88,0,0,10,13,11,35,0,0,0,0,0.2543859574740948,10.767407279874943
ervinla01w,10,0,CON,8,0,56,16,13,0,1,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447,0.0,0.232,0.071,0.161,0.018,0.0,2.0,0.0,56,16,0,0,0,1,0,2,0,0,0,0,0.26785709502551874,11.337600799909042
fallotr01w,2,0,PHO,31,16,841,322,77,33,35,12,47,0,127,53,37,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,0.702,0.092,0.042,0.05,0.042,0.014,10.387,0.0,841,322,0,0,33,35,12,47,0,0,0,0,0.42211652292370366,17.86694740155628
farriba01w,1,0,DET,14,2,130,45,32,2,6,1,14,0,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537,0.143,0.246,0.123,0.123,0.046,0.008,3.214,0.0,130,45,0,0,2,6,1,14,0,0,0,0,0.30769228402367044,13.023706858092588
farriba01w,2,0,DET,31,10,559,129,109,16,7,5,30,0,46,37,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.522,0.533,0.195,0.073,0.122,0.013,0.009,4.161,0.0,559,129,0,0,16,7,5,30,0,0,0,0,0.22719140917367783,9.616342259422158
farriba01w,3,0,DET,32,16,564,143,94,16,12,9,38,0,49,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497,0.421,0.167,0.051,0.115,0.021,0.016,4.469,0.0,564,143,0,0,16,12,9,38,0,0,0,0,0.251773045181329,10.656810409190104
farriba01w,4,0,DET,34,0,522,127,82,23,10,4,41,0,43,41,0,0,0,8,0,133,31,8,12,20,4,1,0,10,14,25,10,17,11,1,0,0,0.501,0.561,0.157,0.056,0.102,0.019,0.008,3.735,0.0,522,127,0,0,23,10,4,41,0,0,0,0,0.23563217939401956,9.973615167174994
farriba01w,5,0,DET,26,0,422,118,61,7,8,2,26,0,41,36,0,0,0,3,2,78,18,8,7,15,2,1,0,5,5,17,6,8,6,0,0,0,0.569,0.269,0.145,0.066,0.078,0.019,0.005,4.538,0.0,422,118,0,0,7,8,2,26,0,0,0,0,0.2582938327418523,10.932816113855806
farriba01w,6,0,DET,34,1,444,83,84,19,8,1,43,0,25,33,0,0,0,2,0,12,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.429,0.442,0.189,0.07,0.119,0.018,0.002,2.441,0.0,444,83,0,0,19,8,1,43,0,0,0,0,0.1531531497037579,6.482521108595198
farriba01w,7,0,NYL,34,34,944,261,178,51,21,5,65,0,95,71,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494,0.785,0.189,0.059,0.129,0.022,0.005,7.676,0.0,944,261,0,0,51,21,5,65,0,0,0,0,0.28919491219073185,12.240767665575174
farriba01w,8,0,NYL,28,0,237,53,43,13,6,1,19,0,20,13,0,0,0,3,0,12,6,0,0,0,0,0,0,2,3,5,3,0,0,0,0,0,0.407,0.684,0.181,0.068,0.114,0.025,0.004,1.893,0.0,237,53,0,0,13,6,1,19,0,0,0,0,0.22784809165197925,9.644137691873059
farriba01w,9,0,PHO,34,8,553,118,130,8,20,4,35,0,44,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527,0.229,0.235,0.069,0.166,0.036,0.007,3.471,0.0,553,118,0,0,8,20,4,35,0,0,0,0,0.20795659660114654,8.802189375446263
farriba01w,10,0,DET,13,3,110,17,18,5,5,0,9,0,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.556,0.164,0.027,0.136,0.045,0.0,1.308,0.0,110,17,0,0,5,5,0,9,0,0,0,0,0.16363634876033192,6.926244004933247
feastal01w,1,0,LAS,32,0,469,202,85,33,23,2,35,0,60,60,85,22,0,4,0,44,15,3,6,9,3,2,1,5,11,16,5,2,2,13,3,0,0.508,0.943,0.181,0.077,0.104,0.049,0.004,6.312,0.0,469,202,0,0,33,23,2,35,0,0,0,0,0.47974412623146856,20.30615387953556
feastal01w,2,0,CHA,32,32,1007,365,153,46,29,10,59,0,126,58,168,55,1,8,8,248,64,8,26,34,14,9,4,9,18,74,26,1,1,35,11,0,0.502,0.78,0.152,0.055,0.097,0.029,0.01,11.406,0.0,1007,365,0,0,46,29,10,59,0,0,0,0,0.38828202196343575,16.434832769255387
feastal01w,3,0,CHA,32,32,956,379,118,61,39,12,40,0,115,70,189,79,0,2,2,65,15,3,12,15,7,2,0,4,1,20,6,0,0,13,3,0,0.575,1.525,0.123,0.039,0.085,0.041,0.013,11.844,0.0,956,379,0,0,61,39,12,40,0,0,0,0,0.47175731724103226,19.968095811706277
feastal01w,4,0,CHA,34,34,1096,422,113,73,52,9,72,0,142,66,205,72,0,2,2,63,21,2,3,5,1,2,0,0,5,20,7,4,3,10,4,0,0.512,1.014,0.103,0.034,0.069,0.047,0.008,12.412,0.0,1096,422,0,0,73,52,9,72,0,0,0,0,0.4416058353868081,18.691872515264095
feastal01w,5,0,CHA,33,32,1052,388,84,60,27,6,68,0,132,79,143,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,0.882,0.08,0.021,0.059,0.026,0.006,11.758,0.0,1052,388,0,0,60,27,6,68,0,0,0,0,0.3925855475989967,16.61698831635231
feastal01w,6,0,CHA,21,21,666,192,37,51,14,2,38,0,61,33,86,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536,1.342,0.056,0.014,0.042,0.021,0.003,9.143,0.0,666,192,0,0,51,14,2,38,0,0,0,0,0.33183182684937196,14.045462507402673
feastal01w,7,0,CHA,32,1,309,55,20,21,13,2,14,0,19,1,64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.336,1.5,0.065,0.01,0.055,0.042,0.006,1.719,0.0,309,55,0,0,21,13,2,14,0,0,0,0,0.24919093044689547,10.547517108313452
feastal01w,9,0,IND,33,0,301,85,23,26,5,3,14,0,30,2,75,23,0,2,0,8,3,0,0,0,0,0,0,1,0,2,1,0,0,2,1,0,0.473,1.857,0.076,0.03,0.047,0.017,0.01,2.576,0.0,301,85,0,0,26,5,3,14,0,0,0,0,0.34883719771304994,14.765249699481409
feifesu01w,6,0,SAC,5,0,24,7,1,3,0,0,2,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.451,1.5,0.042,0.0,0.042,0.0,0.0,1.4,0.0,24,7,0,0,3,0,0,2,0,0,0,0,0.3333331944445023,14.109010969487972
ferdima01w,2,0,UTA,32,22,864,366,86,79,40,4,63,0,143,69,42,11,1,2,2,69,29,2,6,8,7,3,0,2,4,16,7,18,15,2,0,0,0.539,1.254,0.1,0.027,0.073,0.046,0.005,11.438,0.0,864,366,0,0,79,40,4,63,0,0,0,0,0.4930555498488941,20.869587179812612
ferdima01w,3,0,UTA,32,32,1065,489,107,91,51,7,89,0,176,132,34,5,0,5,5,186,74,4,18,22,13,10,0,20,16,56,25,34,23,5,1,0,0.548,1.022,0.1,0.018,0.083,0.048,0.007,15.281,0.0,1065,489,0,0,91,51,7,89,0,0,0,0,0.5154929529061695,21.819296273110332
ferdima01w,4,0,SAS,34,34,1116,470,127,90,58,6,85,0,139,176,52,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.487,1.059,0.114,0.025,0.089,0.052,0.005,13.824,0.0,1116,470,0,0,90,58,6,85,0,0,0,0,0.4829749060665331,20.442903260913223
ferdima01w,5,0,SAS,17,17,509,199,54,29,32,2,35,0,67,55,27,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523,0.829,0.106,0.035,0.071,0.063,0.004,11.706,0.0,509,199,0,0,29,32,2,35,0,0,0,0,0.44597248632667025,18.87669997030682
ferdima01w,6,0,SAS,31,31,999,388,116,68,46,5,70,0,132,104,65,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465,0.971,0.116,0.04,0.076,0.046,0.005,12.516,0.0,999,388,0,0,68,46,5,70,0,0,0,0,0.4374374330586844,18.515436339230842
ferdima01w,8,0,SAS,34,12,481,164,81,28,19,3,37,0,61,36,27,6,0,5,0,71,33,7,12,19,6,10,0,6,7,26,11,13,11,2,0,0,0.437,0.757,0.168,0.069,0.1,0.04,0.006,4.824,0.0,481,164,0,0,28,19,3,37,0,0,0,0,0.3679833603329863,15.57565029243303
ferdima01w,9,0,LAS,33,25,680,276,85,43,25,4,41,0,91,82,44,12,0,6,0,111,45,5,10,15,11,2,0,8,8,39,15,12,11,11,4,0,0.482,1.049,0.125,0.044,0.081,0.037,0.006,8.364,0.0,680,276,0,0,43,25,4,41,0,0,0,0,0.4514705815960209,19.109418126672352
ferdima01w,10,0,LAS,28,6,339,151,41,24,15,2,22,0,58,31,22,4,1,2,0,14,5,1,1,2,0,1,0,0,2,4,1,2,2,2,1,0,0.499,1.091,0.121,0.05,0.071,0.044,0.006,5.393,0.0,339,151,0,0,24,15,2,22,0,0,0,0,0.501474911460917,21.225953924319047
fernama01w,8,0,LAS,34,20,891,297,72,101,36,14,90,0,107,71,49,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462,1.122,0.081,0.013,0.067,0.04,0.016,8.735,0.0,891,297,0,0,101,36,14,90,0,0,0,0,0.4017957306195766,17.006828198590583
ferrama01w,1,0,NYL,23,4,154,50,17,4,0,2,11,0,23,1,10,3,0,3,0,12,6,0,3,3,1,1,0,0,4,3,2,0,0,2,2,0,0.464,0.364,0.11,0.026,0.084,0.0,0.013,2.174,0.0,154,50,0,0,4,0,2,11,0,0,0,0,0.29220777323326147,12.368293187206566
figgsuk01w,1,0,LAS,32,32,803,215,55,127,21,3,43,0,66,54,82,29,0,4,4,106,24,6,10,16,19,2,0,11,10,23,7,6,6,11,4,0,0.592,2.953,0.068,0.017,0.051,0.026,0.004,6.719,0.0,803,215,0,0,127,21,3,43,0,0,0,0,0.40224158901318074,17.025700069352457
figgsuk01w,2,0,LAS,32,29,930,257,100,126,43,4,55,0,76,51,117,54,0,7,7,239,58,3,12,15,41,4,4,6,14,53,18,16,12,36,10,0,0.622,2.291,0.108,0.015,0.092,0.046,0.004,8.031,0.0,930,257,0,0,126,43,4,55,0,0,0,0,0.40322580211585163,17.067358907095993
figgsuk01w,3,0,POR,31,31,866,264,80,104,25,2,44,0,83,59,120,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505,2.364,0.092,0.015,0.077,0.029,0.002,8.516,0.0,866,264,0,0,104,25,2,44,0,0,0,0,0.4053117736107186,17.155651927994086
figgsuk01w,4,0,HOU,34,30,952,149,81,82,26,1,59,0,52,19,69,26,0,3,3,81,17,1,5,6,7,1,0,3,4,15,6,0,0,7,5,0,0.557,1.39,0.085,0.012,0.074,0.027,0.001,4.382,0.0,952,149,0,0,82,26,1,59,0,0,0,0,0.20903361124964695,8.847776228910751
firsool01w,1,0,NYL,9,0,19,12,4,1,0,1,2,0,4,4,1,0,0,3,0,6,6,1,0,1,0,0,0,0,1,4,3,0,0,0,0,0,0.492,0.5,0.211,0.0,0.211,0.0,0.053,1.333,0.0,19,12,0,0,1,0,1,2,0,0,0,0,0.6315786149586237,26.73285995832273
floremi01w,1,0,MIA,32,0,474,112,23,49,23,3,48,0,34,26,61,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.429,1.021,0.049,0.013,0.036,0.049,0.006,3.5,0.0,474,112,0,0,49,23,3,48,0,0,0,0,0.29324893896099286,12.412362661589691
flukety01w,7,0,CHA,31,1,324,76,66,9,2,14,21,0,30,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.385,0.429,0.204,0.08,0.123,0.006,0.043,2.452,0.0,324,76,0,0,9,2,14,21,0,0,0,0,0.24691357262612432,10.45112326872524
flukety01w,8,2,LAS,12,0,114,39,19,3,3,7,9,0,17,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414,0.333,0.167,0.079,0.088,0.026,0.061,3.25,0.0,114,39,0,0,3,3,7,9,0,0,0,0,0.3771929493690395,15.965465033058225
flukety01w,8,1,SEA,9,0,31,1,7,0,0,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046,0.0,0.226,0.065,0.161,0.0,0.032,0.111,0.0,31,1,0,0,0,0,1,3,0,0,0,0,-0.03225805411030513,-1.365388286801444
flukety01w,9,0,CHI,26,2,231,70,34,10,6,8,18,0,25,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461,0.556,0.147,0.048,0.1,0.026,0.035,2.692,0.0,231,70,0,0,10,6,8,18,0,0,0,0,0.329004314761718,13.925782260352715
folklkr01w,1,0,MIN,32,20,845,242,154,67,23,22,50,0,86,66,19,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.521,1.34,0.182,0.045,0.137,0.027,0.026,7.562,0.0,845,242,0,0,67,23,22,50,0,0,0,0,0.35976330935191353,15.227719779076924
folklkr01w,2,0,POR,32,31,862,180,245,45,20,34,39,0,71,33,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,1.154,0.284,0.057,0.227,0.023,0.039,5.625,0.0,862,180,0,0,45,20,34,39,0,0,0,0,0.27842227055194585,11.784793518430043
folklkr01w,3,0,POR,32,4,602,155,148,32,18,17,32,0,62,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548,1.0,0.246,0.068,0.178,0.03,0.028,4.844,0.0,602,155,0,0,32,18,17,32,0,0,0,0,0.3156146126974317,13.359035664298824
fordch01w,4,0,DET,32,32,956,344,334,27,32,31,79,0,128,88,0,0,1,8,8,232,67,25,55,80,4,11,6,10,30,74,24,23,19,0,0,0,0.526,0.342,0.349,0.104,0.246,0.033,0.032,10.75,1.0,956,344,0,0,27,32,31,79,0,0,0,0,0.37133890824959304,15.717680738704498
fordch01w,5,0,DET,31,31,912,329,297,34,41,25,54,0,118,93,0,0,3,3,3,111,48,5,27,32,1,4,7,8,3,38,17,22,14,0,0,0,0.461,0.63,0.326,0.114,0.212,0.045,0.027,10.613,0.0,912,329,0,0,34,41,25,54,0,0,0,0,0.41118420601771705,17.404214671305606
fordch01w,6,0,DET,33,33,932,313,322,26,33,46,69,0,120,73,0,0,6,2,2,49,19,7,7,14,2,1,2,3,11,18,8,5,3,0,0,1,0.454,0.377,0.345,0.121,0.224,0.035,0.049,9.485,0.0,932,313,0,0,26,33,46,69,0,0,0,0,0.37446351529545585,15.849936139067147
fordch01w,7,0,DET,32,32,920,443,363,45,38,25,58,0,157,129,0,0,0,10,10,287,134,33,70,103,12,13,7,19,40,88,46,56,42,0,0,0,0.55,0.776,0.395,0.141,0.253,0.041,0.027,13.844,0.0,920,443,0,0,45,38,25,58,0,0,0,0,0.5358695593927222,22.681777925796673
fordch01w,8,0,DET,15,15,460,195,168,22,28,11,42,0,71,53,0,0,0,10,8,228,69,33,59,92,4,5,3,14,32,65,27,33,15,1,0,0,0.543,0.524,0.365,0.104,0.261,0.061,0.024,13.0,1.0,460,195,0,0,22,28,11,42,0,0,0,0,0.46521738119092654,19.69127960795417
